,MturkId,Userid,EmailId,TrainingPeriod,Trial,Condition,Decision,EmailType,Action,Confidence,ReactionTime,Correct
10862,A3QIKJMER5S4T0,80731110,1208,postTraining,6,Human-Plain,true,ham,2,2,6503,0
10863,AT4S5FAHC5R0D,824572158,1459,preTraining,10,Human-GPT,false,ham,2,3,20114,1
10864,A3QIKJMER5S4T0,80731110,1388,postTraining,7,Human-Plain,true,ham,3,2,5262,0
10865,A3QIKJMER5S4T0,80731110,1340,postTraining,8,Human-Plain,true,ham,3,1,4477,0
10866,A3QIKJMER5S4T0,80731110,551,postTraining,9,Human-Plain,true,phishing,3,1,3668,1
10867,A3QIKJMER5S4T0,80731110,1104,postTraining,10,Human-Plain,true,ham,2,3,4630,0
10868,AT4S5FAHC5R0D,824572158,823,Training,1,Human-GPT,false,ham,2,3,2955,1
10869,AT4S5FAHC5R0D,824572158,27,Training,2,Human-GPT,true,phishing,3,4,7829,1
10870,AT4S5FAHC5R0D,824572158,1443,Training,3,Human-GPT,false,ham,4,3,6062,1
10871,A27VK38SRSSHV3,269287413,771,preTraining,1,Human-GPT,true,ham,2,5,11445,0
10872,AT4S5FAHC5R0D,824572158,1367,Training,4,Human-GPT,false,ham,3,3,3376,1
10873,A27VK38SRSSHV3,269287413,1147,preTraining,2,Human-GPT,true,ham,4,5,92213,0
10874,A27VK38SRSSHV3,269287413,1263,preTraining,3,Human-GPT,true,ham,4,4,12354,0
10875,A27VK38SRSSHV3,269287413,474,preTraining,4,Human-GPT,true,phishing,4,5,18670,1
10876,AT4S5FAHC5R0D,824572158,127,Training,5,Human-GPT,true,phishing,4,4,9195,1
10877,A27VK38SRSSHV3,269287413,875,preTraining,5,Human-GPT,false,ham,3,1,7799,1
10878,AT4S5FAHC5R0D,824572158,1023,Training,6,Human-GPT,false,ham,4,4,4133,1
10879,A27VK38SRSSHV3,269287413,1431,preTraining,6,Human-GPT,false,ham,3,2,43553,1
10880,AT4S5FAHC5R0D,824572158,375,Training,7,Human-GPT,true,phishing,3,4,2335,1
10881,A27VK38SRSSHV3,269287413,95,preTraining,7,Human-GPT,true,phishing,4,5,26058,1
10882,AT4S5FAHC5R0D,824572158,1299,Training,8,Human-GPT,false,ham,4,4,3385,1
10883,A27VK38SRSSHV3,269287413,887,preTraining,8,Human-GPT,false,ham,4,0,20020,1
10884,AT4S5FAHC5R0D,824572158,959,Training,9,Human-GPT,false,ham,3,2,2669,1
10885,A27VK38SRSSHV3,269287413,542,preTraining,9,Human-GPT,true,phishing,2,2,34944,1
10886,A27VK38SRSSHV3,269287413,514,preTraining,10,Human-GPT,false,phishing,2,2,32455,0
10887,AT4S5FAHC5R0D,824572158,1179,Training,10,Human-GPT,false,ham,4,3,2477,1
10888,A27VK38SRSSHV3,269287413,486,Training,1,Human-GPT,true,phishing,1,1,7730,1
10889,AT4S5FAHC5R0D,824572158,462,Training,11,Human-GPT,true,phishing,4,3,2322,1
10890,A27VK38SRSSHV3,269287413,259,Training,2,Human-GPT,true,phishing,3,2,12878,1
10891,AT4S5FAHC5R0D,824572158,634,Training,12,Human-GPT,true,phishing,4,3,2690,1
10892,A222GZB608T1B8,482869022,654,preTraining,1,GPT-Plain,true,phishing,4,5,40105,1
10893,AT4S5FAHC5R0D,824572158,215,Training,13,Human-GPT,true,phishing,4,3,2409,1
10894,A222GZB608T1B8,482869022,406,preTraining,2,GPT-Plain,true,phishing,4,5,28881,1
10895,AT4S5FAHC5R0D,824572158,1243,Training,14,Human-GPT,false,ham,4,3,2784,1
10896,A27VK38SRSSHV3,269287413,999,Training,3,Human-GPT,false,ham,4,2,3507,1
10897,A222GZB608T1B8,482869022,2,preTraining,3,GPT-Plain,true,phishing,4,5,16601,1
10898,AT4S5FAHC5R0D,824572158,1327,Training,15,Human-GPT,false,ham,4,3,3629,1
10899,A27VK38SRSSHV3,269287413,903,Training,4,Human-GPT,true,ham,3,2,3292,0
10900,AT4S5FAHC5R0D,824572158,51,Training,16,Human-GPT,true,phishing,4,3,2154,1
10901,A27VK38SRSSHV3,269287413,1179,Training,5,Human-GPT,true,ham,4,4,2916,0
10902,A222GZB608T1B8,482869022,854,preTraining,4,GPT-Plain,false,ham,4,0,16437,1
10903,A222GZB608T1B8,482869022,1234,preTraining,5,GPT-Plain,false,ham,4,1,43656,1
10904,A27VK38SRSSHV3,269287413,578,Training,6,Human-GPT,false,phishing,2,2,3884,0
10905,A222GZB608T1B8,482869022,350,preTraining,6,GPT-Plain,true,phishing,4,5,14102,1
10906,AT4S5FAHC5R0D,824572158,847,Training,17,Human-GPT,false,ham,4,3,2616,1
10907,A222GZB608T1B8,482869022,638,preTraining,7,GPT-Plain,true,phishing,4,5,10412,1
10908,AT4S5FAHC5R0D,824572158,1055,Training,18,Human-GPT,false,ham,4,2,2559,1
10909,A222GZB608T1B8,482869022,1454,preTraining,8,GPT-Plain,false,ham,4,1,17073,1
10910,A222GZB608T1B8,482869022,1002,preTraining,9,GPT-Plain,false,ham,4,1,15235,1
10911,A222GZB608T1B8,482869022,26,preTraining,10,GPT-Plain,true,phishing,4,5,15333,1
10912,A27VK38SRSSHV3,269287413,1191,Training,7,Human-GPT,false,ham,2,2,3751,1
10913,AT4S5FAHC5R0D,824572158,11,Training,19,Human-GPT,false,phishing,1,3,2190,0
10914,A27VK38SRSSHV3,269287413,1383,Training,8,Human-GPT,false,ham,3,0,2587,1
10915,A27VK38SRSSHV3,269287413,187,Training,9,Human-GPT,true,phishing,4,5,2034,1
10916,A222GZB608T1B8,482869022,850,Training,1,GPT-Plain,true,ham,4,5,5767,0
10917,AT4S5FAHC5R0D,824572158,667,Training,20,Human-GPT,false,phishing,0,3,10075,0
10918,A27VK38SRSSHV3,269287413,287,Training,10,Human-GPT,false,phishing,4,2,2105,0
10919,AT4S5FAHC5R0D,824572158,431,Training,21,Human-GPT,true,phishing,3,3,1947,1
10920,AT4S5FAHC5R0D,824572158,195,Training,22,Human-GPT,true,phishing,4,3,3264,1
10921,A222GZB608T1B8,482869022,446,Training,2,GPT-Plain,true,phishing,4,5,15013,1
10922,A27VK38SRSSHV3,269287413,1287,Training,11,Human-GPT,false,ham,1,3,5694,1
10923,A222GZB608T1B8,482869022,310,Training,3,GPT-Plain,true,phishing,4,5,4006,1
10924,AT4S5FAHC5R0D,824572158,594,Training,23,Human-GPT,true,phishing,4,3,1679,1
10925,A27VK38SRSSHV3,269287413,895,Training,12,Human-GPT,false,ham,2,1,2197,1
10926,A222GZB608T1B8,482869022,670,Training,4,GPT-Plain,true,phishing,4,5,2851,1
10927,A27VK38SRSSHV3,269287413,431,Training,13,Human-GPT,false,phishing,4,1,1642,0
10928,AT4S5FAHC5R0D,824572158,815,Training,24,Human-GPT,true,ham,0,3,1825,0
10929,A222GZB608T1B8,482869022,922,Training,5,GPT-Plain,true,ham,2,4,1882,0
10930,AT4S5FAHC5R0D,824572158,1071,Training,25,Human-GPT,false,ham,0,3,1686,1
10931,A222GZB608T1B8,482869022,162,Training,6,GPT-Plain,true,phishing,4,5,2507,1
10932,AT4S5FAHC5R0D,824572158,671,Training,26,Human-GPT,true,phishing,1,3,2139,1
10933,A222GZB608T1B8,482869022,1098,Training,7,GPT-Plain,false,ham,4,1,1578,1
10934,AT4S5FAHC5R0D,824572158,574,Training,27,Human-GPT,true,phishing,4,3,2143,1
10935,A222GZB608T1B8,482869022,1062,Training,8,GPT-Plain,false,ham,4,1,1418,1
10936,AT4S5FAHC5R0D,824572158,683,Training,28,Human-GPT,true,phishing,4,3,4033,1
10937,A222GZB608T1B8,482869022,994,Training,9,GPT-Plain,false,ham,2,1,1218,1
10938,AT4S5FAHC5R0D,824572158,566,Training,29,Human-GPT,true,phishing,4,3,2275,1
10939,A27VK38SRSSHV3,269287413,1135,Training,14,Human-GPT,true,ham,3,2,7481,0
10940,A222GZB608T1B8,482869022,613,Training,10,GPT-Plain,true,phishing,4,5,1407,1
10941,A27VK38SRSSHV3,269287413,99,Training,15,Human-GPT,false,phishing,2,0,1831,0
10942,AT4S5FAHC5R0D,824572158,1127,Training,30,Human-GPT,false,ham,3,2,9168,1
10943,A27VK38SRSSHV3,269287413,510,Training,16,Human-GPT,false,phishing,1,2,1601,0
10944,A222GZB608T1B8,482869022,878,Training,11,GPT-Plain,false,ham,4,1,1339,1
10945,AT4S5FAHC5R0D,824572158,147,Training,31,Human-GPT,false,phishing,4,2,2357,0
10946,A27VK38SRSSHV3,269287413,542,Training,17,Human-GPT,true,phishing,4,5,2290,1
10947,AT4S5FAHC5R0D,824572158,1395,Training,32,Human-GPT,false,ham,1,2,2617,1
10948,A27VK38SRSSHV3,269287413,803,Training,18,Human-GPT,true,ham,2,5,1643,0
10949,A222GZB608T1B8,482869022,1442,Training,12,GPT-Plain,false,ham,1,1,1371,1
10950,A222GZB608T1B8,482869022,1254,Training,13,GPT-Plain,false,ham,4,1,2008,1
10951,AT4S5FAHC5R0D,824572158,1251,Training,33,Human-GPT,true,ham,0,3,2511,0
10952,A222GZB608T1B8,482869022,1074,Training,14,GPT-Plain,false,ham,4,1,1305,1
10953,A27VK38SRSSHV3,269287413,534,Training,19,Human-GPT,true,phishing,2,5,1473,1
10954,AT4S5FAHC5R0D,824572158,255,Training,34,Human-GPT,true,phishing,4,3,2154,1
10955,A222GZB608T1B8,482869022,1266,Training,15,GPT-Plain,false,ham,4,1,1292,1
10956,A27VK38SRSSHV3,269287413,411,Training,20,Human-GPT,true,phishing,3,4,1545,1
10957,A27VK38SRSSHV3,269287413,239,Training,21,Human-GPT,true,phishing,3,2,1357,1
10958,A222GZB608T1B8,482869022,38,Training,16,GPT-Plain,true,phishing,4,5,1661,1
10959,A27VK38SRSSHV3,269287413,711,Training,22,Human-GPT,true,phishing,4,4,1494,1
10960,AT4S5FAHC5R0D,824572158,991,Training,35,Human-GPT,false,ham,3,3,2073,1
10961,A222GZB608T1B8,482869022,1166,Training,17,GPT-Plain,false,ham,4,1,1519,1
10962,A27VK38SRSSHV3,269287413,1299,Training,23,Human-GPT,false,ham,3,0,1053,1
10963,A222GZB608T1B8,482869022,521,Training,18,GPT-Plain,true,phishing,4,5,1634,1
10964,AT4S5FAHC5R0D,824572158,1119,Training,36,Human-GPT,false,ham,2,2,2329,1
10965,A27VK38SRSSHV3,269287413,943,Training,24,Human-GPT,false,ham,3,4,1530,1
10966,AT4S5FAHC5R0D,824572158,1347,Training,37,Human-GPT,false,ham,2,2,1978,1
10967,A27VK38SRSSHV3,269287413,1311,Training,25,Human-GPT,false,ham,1,0,1457,1
10968,A222GZB608T1B8,482869022,338,Training,19,GPT-Plain,true,phishing,2,4,1488,1
10969,AT4S5FAHC5R0D,824572158,530,Training,38,Human-GPT,true,phishing,4,3,3767,1
10970,A222GZB608T1B8,482869022,509,Training,20,GPT-Plain,false,phishing,2,1,1313,0
10971,AT4S5FAHC5R0D,824572158,179,Training,39,Human-GPT,false,phishing,2,2,1640,0
10972,A27VK38SRSSHV3,269287413,1143,Training,26,Human-GPT,true,ham,3,4,1511,0
10973,A27VK38SRSSHV3,269287413,554,Training,27,Human-GPT,true,phishing,4,5,1317,1
10974,A222GZB608T1B8,482869022,706,Training,21,GPT-Plain,true,phishing,4,5,1694,1
10975,A222GZB608T1B8,482869022,894,Training,22,GPT-Plain,false,ham,4,1,1563,1
10976,A222GZB608T1B8,482869022,18,Training,23,GPT-Plain,true,phishing,4,5,1228,1
10977,AT4S5FAHC5R0D,824572158,1323,Training,40,Human-GPT,true,ham,0,3,15621,0
10978,A222GZB608T1B8,482869022,1426,Training,24,GPT-Plain,false,ham,4,1,1659,1
10979,A27VK38SRSSHV3,269287413,1099,Training,28,Human-GPT,false,ham,1,1,1411,1
10980,A27VK38SRSSHV3,269287413,651,Training,29,Human-GPT,true,phishing,2,4,1231,1
10981,AT4S5FAHC5R0D,824572158,995,postTraining,1,Human-GPT,false,ham,1,2,4184,1
10982,A222GZB608T1B8,482869022,561,Training,25,GPT-Plain,true,phishing,1,5,1183,1
10983,AT4S5FAHC5R0D,824572158,251,postTraining,2,Human-GPT,true,phishing,3,3,13891,1
10984,A27VK38SRSSHV3,269287413,79,Training,30,Human-GPT,true,phishing,3,5,1148,1
10985,A3QJJR5Y3XE92N,299680361,456,preTraining,1,GPT-GPT,true,phishing,4,4,46752,1
10986,AT4S5FAHC5R0D,824572158,474,postTraining,3,Human-GPT,true,phishing,4,3,11906,1
10987,A222GZB608T1B8,482869022,66,Training,26,GPT-Plain,true,phishing,1,5,1399,1
10988,A222GZB608T1B8,482869022,601,Training,27,GPT-Plain,true,phishing,4,5,1246,1
10989,AT4S5FAHC5R0D,824572158,1167,postTraining,4,Human-GPT,false,ham,3,2,10365,1
10990,A27VK38SRSSHV3,269287413,247,Training,31,Human-GPT,true,phishing,4,5,1068,1
10991,A222GZB608T1B8,482869022,970,Training,28,GPT-Plain,false,ham,4,1,1165,1
10992,A3QJJR5Y3XE92N,299680361,1077,preTraining,2,GPT-GPT,false,ham,4,2,37449,1
10993,A222GZB608T1B8,482869022,674,Training,29,GPT-Plain,true,phishing,4,5,1550,1
10994,AT4S5FAHC5R0D,824572158,582,postTraining,5,Human-GPT,false,phishing,1,2,15934,0
10995,AT4S5FAHC5R0D,824572158,47,postTraining,6,Human-GPT,true,phishing,4,3,21281,1
10996,A222GZB608T1B8,482869022,918,Training,30,GPT-Plain,true,ham,1,5,1610,0
10997,A3QJJR5Y3XE92N,299680361,548,preTraining,3,GPT-GPT,true,phishing,4,4,37380,1
10998,A27VK38SRSSHV3,269287413,979,Training,32,Human-GPT,false,ham,3,2,1800,1
10999,AT4S5FAHC5R0D,824572158,855,postTraining,7,Human-GPT,false,ham,1,2,8948,1
11000,A222GZB608T1B8,482869022,738,Training,31,GPT-Plain,true,phishing,4,5,2413,1
11001,AT4S5FAHC5R0D,824572158,1227,postTraining,8,Human-GPT,true,ham,3,3,15382,0
11002,A222GZB608T1B8,482869022,242,Training,32,GPT-Plain,true,phishing,4,5,1497,1
11003,A3QJJR5Y3XE92N,299680361,425,preTraining,4,GPT-GPT,true,phishing,4,4,22202,1
11004,AT4S5FAHC5R0D,824572158,243,postTraining,9,Human-GPT,true,phishing,4,3,13651,1
11005,A27VK38SRSSHV3,269287413,919,Training,33,Human-GPT,true,ham,3,4,1316,0
11006,AT4S5FAHC5R0D,824572158,343,postTraining,10,Human-GPT,false,phishing,3,3,9389,0
11007,A222GZB608T1B8,482869022,146,Training,33,GPT-Plain,true,phishing,1,5,973,1
11008,A27VK38SRSSHV3,269287413,971,Training,34,Human-GPT,false,ham,3,3,1003,1
11009,A3QJJR5Y3XE92N,299680361,1313,preTraining,5,GPT-GPT,false,ham,4,3,21912,1
11010,A222GZB608T1B8,482869022,950,Training,34,GPT-Plain,false,ham,4,1,1467,1
11011,A27VK38SRSSHV3,269287413,1039,Training,35,Human-GPT,false,ham,3,2,858,1
11012,A222GZB608T1B8,482869022,469,Training,35,GPT-Plain,true,phishing,4,5,1414,1
11013,A27VK38SRSSHV3,269287413,1051,Training,36,Human-GPT,false,ham,1,1,847,1
11014,A222GZB608T1B8,482869022,810,Training,36,GPT-Plain,false,ham,3,1,1717,1
11015,A222GZB608T1B8,482869022,802,Training,37,GPT-Plain,false,ham,4,1,1077,1
11016,A27VK38SRSSHV3,269287413,415,Training,37,Human-GPT,true,phishing,3,5,871,1
11017,A222GZB608T1B8,482869022,910,Training,38,GPT-Plain,false,ham,4,1,3926,1
11018,A27VK38SRSSHV3,269287413,1167,Training,38,Human-GPT,false,ham,2,2,2785,1
11019,A3QJJR5Y3XE92N,299680361,369,preTraining,6,GPT-GPT,true,phishing,4,3,39949,1
11020,A222GZB608T1B8,482869022,525,Training,39,GPT-Plain,false,phishing,4,1,4430,0
11021,A27VK38SRSSHV3,269287413,606,Training,39,Human-GPT,false,phishing,3,1,1368,0
11022,A222GZB608T1B8,482869022,890,Training,40,GPT-Plain,true,ham,4,5,10895,0
11023,A27VK38SRSSHV3,269287413,215,Training,40,Human-GPT,true,phishing,4,5,942,1
11024,A3QJJR5Y3XE92N,299680361,121,preTraining,7,GPT-GPT,true,phishing,3,3,57995,1
11025,A3QJJR5Y3XE92N,299680361,877,preTraining,8,GPT-GPT,false,ham,4,4,25842,1
11026,A3QJJR5Y3XE92N,299680361,233,preTraining,9,GPT-GPT,true,phishing,4,4,23411,1
11027,A222GZB608T1B8,482869022,390,postTraining,1,GPT-Plain,true,phishing,4,1,6045,1
11028,A222GZB608T1B8,482869022,1006,postTraining,2,GPT-Plain,false,ham,4,1,33512,1
11029,A27VK38SRSSHV3,269287413,239,postTraining,1,Human-GPT,true,phishing,3,5,3379,1
11030,A3QJJR5Y3XE92N,299680361,269,preTraining,10,GPT-GPT,true,phishing,4,3,14470,1
11031,A222GZB608T1B8,482869022,694,postTraining,3,GPT-Plain,true,phishing,4,5,10242,1
11032,A222GZB608T1B8,482869022,1038,postTraining,4,GPT-Plain,false,ham,2,1,10584,1
11033,A3QJJR5Y3XE92N,299680361,1329,Training,1,GPT-GPT,false,ham,3,2,2934,1
11034,A222GZB608T1B8,482869022,978,postTraining,5,GPT-Plain,false,ham,4,1,14756,1
11035,A3QJJR5Y3XE92N,299680361,701,Training,2,GPT-GPT,true,phishing,4,4,5342,1
11036,A222GZB608T1B8,482869022,1022,postTraining,6,GPT-Plain,false,ham,4,0,11564,1
11037,A222GZB608T1B8,482869022,994,postTraining,7,GPT-Plain,false,ham,4,1,10951,1
11038,A27VK38SRSSHV3,269287413,951,postTraining,2,Human-GPT,false,ham,2,3,58809,1
11039,A3QJJR5Y3XE92N,299680361,1157,Training,3,GPT-GPT,false,ham,2,2,3240,1
11040,A27VK38SRSSHV3,269287413,1139,postTraining,3,Human-GPT,false,ham,3,3,62110,1
11041,A222GZB608T1B8,482869022,646,postTraining,8,GPT-Plain,true,phishing,4,5,12740,1
11042,A3QJJR5Y3XE92N,299680361,637,Training,4,GPT-GPT,true,phishing,4,3,6467,1
11043,A27VK38SRSSHV3,269287413,1247,postTraining,4,Human-GPT,false,ham,2,3,11559,1
11044,A222GZB608T1B8,482869022,830,postTraining,9,GPT-Plain,false,ham,2,1,17640,1
11045,A3QJJR5Y3XE92N,299680361,1277,Training,5,GPT-GPT,false,ham,4,3,4164,1
11046,A222GZB608T1B8,482869022,6,postTraining,10,GPT-Plain,true,phishing,4,5,26419,1
11047,A27VK38SRSSHV3,269287413,367,postTraining,5,Human-GPT,true,phishing,3,4,29218,1
11048,A3QJJR5Y3XE92N,299680361,584,Training,6,GPT-GPT,true,phishing,4,4,3864,1
11049,A27VK38SRSSHV3,269287413,1419,postTraining,6,Human-GPT,false,ham,3,3,18863,1
11050,A3QJJR5Y3XE92N,299680361,1113,Training,7,GPT-GPT,false,ham,4,2,3034,1
11051,A27VK38SRSSHV3,269287413,1179,postTraining,7,Human-GPT,true,ham,2,5,15350,0
11052,A27VK38SRSSHV3,269287413,1231,postTraining,8,Human-GPT,false,ham,3,0,15963,1
11053,A3QJJR5Y3XE92N,299680361,1377,Training,8,GPT-GPT,false,ham,4,4,4856,1
11054,A27VK38SRSSHV3,269287413,179,postTraining,9,Human-GPT,false,phishing,3,0,14505,0
11055,A3QJJR5Y3XE92N,299680361,1293,Training,9,GPT-GPT,false,ham,4,3,2568,1
11056,A27VK38SRSSHV3,269287413,1255,postTraining,10,Human-GPT,false,ham,3,0,15788,1
11057,A3QJJR5Y3XE92N,299680361,468,Training,10,GPT-GPT,true,phishing,4,4,2436,1
11058,A3QJJR5Y3XE92N,299680361,781,Training,11,GPT-GPT,false,ham,4,4,2532,1
11059,A3QJJR5Y3XE92N,299680361,1145,Training,12,GPT-GPT,false,ham,4,4,2718,1
11060,A3QJJR5Y3XE92N,299680361,105,Training,13,GPT-GPT,true,phishing,4,4,3865,1
11061,A3QJJR5Y3XE92N,299680361,1309,Training,14,GPT-GPT,false,ham,4,2,3483,1
11062,A3QJJR5Y3XE92N,299680361,484,Training,15,GPT-GPT,true,phishing,4,4,2662,1
11063,A3QJJR5Y3XE92N,299680361,189,Training,16,GPT-GPT,true,phishing,4,4,2876,1
11064,A3QJJR5Y3XE92N,299680361,1201,Training,17,GPT-GPT,false,ham,4,3,2719,1
11065,A3QJJR5Y3XE92N,299680361,504,Training,18,GPT-GPT,true,phishing,4,4,3370,1
11066,A3QJJR5Y3XE92N,299680361,317,Training,19,GPT-GPT,false,phishing,1,3,2985,0
11067,A3QJJR5Y3XE92N,299680361,381,Training,20,GPT-GPT,true,phishing,4,4,7413,1
11068,A3QJJR5Y3XE92N,299680361,1281,Training,21,GPT-GPT,true,ham,4,2,2802,0
11069,A3QJJR5Y3XE92N,299680361,1413,Training,22,GPT-GPT,false,ham,0,3,3295,1
11070,A3QJJR5Y3XE92N,299680361,580,Training,23,GPT-GPT,true,phishing,1,3,4356,1
11071,A3QJJR5Y3XE92N,299680361,492,Training,24,GPT-GPT,true,phishing,4,4,4128,1
11072,A2BUHMLNE3LUU0,273062832,1436,preTraining,1,Human-Plain,false,ham,3,1,37846,1
11073,A2BUHMLNE3LUU0,273062832,1092,preTraining,2,Human-Plain,false,ham,4,1,19368,1
11074,A2RWLFIP23FZA7,130861023,82,preTraining,1,GPT-Plain,true,phishing,4,4,21012,1
11075,A3QJJR5Y3XE92N,299680361,1261,Training,25,GPT-GPT,false,ham,4,2,2761,1
11076,A2BUHMLNE3LUU0,273062832,828,preTraining,3,Human-Plain,false,ham,2,1,14886,1
11077,A2RWLFIP23FZA7,130861023,1446,preTraining,2,GPT-Plain,true,ham,1,4,28524,0
11078,A2BUHMLNE3LUU0,273062832,820,preTraining,4,Human-Plain,false,ham,2,1,25332,1
11079,A3QJJR5Y3XE92N,299680361,556,Training,26,GPT-GPT,true,phishing,1,3,8162,1
11080,A2BUHMLNE3LUU0,273062832,1408,preTraining,5,Human-Plain,false,ham,3,1,18841,1
11081,A3QJJR5Y3XE92N,299680361,757,Training,27,GPT-GPT,false,ham,4,4,2873,1
11082,A3QJJR5Y3XE92N,299680361,277,Training,28,GPT-GPT,true,phishing,4,4,2673,1
11083,A2BUHMLNE3LUU0,273062832,1064,preTraining,6,Human-Plain,false,ham,4,1,17202,1
11084,A3QJJR5Y3XE92N,299680361,17,Training,29,GPT-GPT,true,phishing,4,4,1921,1
11085,A2BUHMLNE3LUU0,273062832,1404,preTraining,7,Human-Plain,false,ham,4,1,15482,1
11086,A2BUHMLNE3LUU0,273062832,80,preTraining,8,Human-Plain,true,phishing,4,5,11796,1
11087,A3QJJR5Y3XE92N,299680361,125,Training,30,GPT-GPT,true,phishing,4,4,2024,1
11088,A2RWLFIP23FZA7,130861023,970,preTraining,3,GPT-Plain,false,ham,2,2,32378,1
11089,A2BUHMLNE3LUU0,273062832,56,preTraining,9,Human-Plain,true,phishing,4,5,6360,1
11090,A3QJJR5Y3XE92N,299680361,709,Training,31,GPT-GPT,true,phishing,4,4,2689,1
11091,A2RWLFIP23FZA7,130861023,78,preTraining,4,GPT-Plain,true,phishing,4,4,63974,1
11092,A2BUHMLNE3LUU0,273062832,792,preTraining,10,Human-Plain,false,ham,4,1,11010,1
11093,A2RWLFIP23FZA7,130861023,650,preTraining,5,GPT-Plain,true,phishing,4,4,11988,1
11094,A3QJJR5Y3XE92N,299680361,945,Training,32,GPT-GPT,false,ham,3,0,2694,1
11095,A2BUHMLNE3LUU0,273062832,964,Training,1,Human-Plain,false,ham,4,1,1739,1
11096,A3QJJR5Y3XE92N,299680361,1097,Training,33,GPT-GPT,false,ham,4,4,2431,1
11097,A2RWLFIP23FZA7,130861023,802,preTraining,6,GPT-Plain,false,ham,2,3,16018,1
11098,A2BUHMLNE3LUU0,273062832,567,Training,2,Human-Plain,true,phishing,4,5,5136,1
11099,A3QJJR5Y3XE92N,299680361,425,Training,34,GPT-GPT,true,phishing,4,4,2169,1
11100,A2BUHMLNE3LUU0,273062832,1412,Training,3,Human-Plain,false,ham,4,1,1242,1
11101,A2RWLFIP23FZA7,130861023,430,preTraining,7,GPT-Plain,false,phishing,2,3,26390,0
11102,A2BUHMLNE3LUU0,273062832,1132,Training,4,Human-Plain,false,ham,4,1,1216,1
11103,A2BUHMLNE3LUU0,273062832,864,Training,5,Human-Plain,false,ham,4,1,4374,1
11104,A3QJJR5Y3XE92N,299680361,985,Training,35,GPT-GPT,false,ham,3,3,2234,1
11105,A2RWLFIP23FZA7,130861023,922,preTraining,8,GPT-Plain,false,ham,1,4,16475,1
11106,A2BUHMLNE3LUU0,273062832,960,Training,6,Human-Plain,false,ham,4,1,3635,1
11107,A3QJJR5Y3XE92N,299680361,1057,Training,36,GPT-GPT,false,ham,4,1,2806,1
11108,A2BUHMLNE3LUU0,273062832,1304,Training,7,Human-Plain,false,ham,4,1,2427,1
11109,A2RWLFIP23FZA7,130861023,930,preTraining,9,GPT-Plain,false,ham,1,4,32859,1
11110,A3QJJR5Y3XE92N,299680361,889,Training,37,GPT-GPT,false,ham,4,4,3467,1
11111,A2BUHMLNE3LUU0,273062832,736,Training,8,Human-Plain,false,phishing,2,1,1161,0
11112,A3QJJR5Y3XE92N,299680361,572,Training,38,GPT-GPT,true,phishing,3,4,2215,1
11113,A2BUHMLNE3LUU0,273062832,156,Training,9,Human-Plain,false,phishing,2,1,5159,0
11114,A2RWLFIP23FZA7,130861023,597,preTraining,10,GPT-Plain,true,phishing,1,4,24726,1
11115,A2BUHMLNE3LUU0,273062832,396,Training,10,Human-Plain,true,phishing,3,5,2829,1
11116,A3QJJR5Y3XE92N,299680361,961,Training,39,GPT-GPT,false,ham,4,4,2768,1
11117,A3QJJR5Y3XE92N,299680361,89,Training,40,GPT-GPT,true,phishing,4,4,2595,1
11118,A2RWLFIP23FZA7,130861023,593,Training,1,GPT-Plain,true,phishing,1,4,5248,1
11119,A2BUHMLNE3LUU0,273062832,140,Training,11,Human-Plain,true,phishing,2,5,1451,1
11120,A2RWLFIP23FZA7,130861023,106,Training,2,GPT-Plain,true,phishing,4,4,7610,1
11121,A3QJJR5Y3XE92N,299680361,1173,postTraining,1,GPT-GPT,false,ham,4,2,2856,1
11122,A2BUHMLNE3LUU0,273062832,200,Training,12,Human-Plain,true,phishing,3,5,1127,1
11123,A2RWLFIP23FZA7,130861023,521,Training,3,GPT-Plain,true,phishing,4,4,2237,1
11124,A2BUHMLNE3LUU0,273062832,24,Training,13,Human-Plain,true,phishing,3,5,1329,1
11125,A2BUHMLNE3LUU0,273062832,980,Training,14,Human-Plain,false,ham,4,1,974,1
11126,A3QJJR5Y3XE92N,299680361,949,postTraining,2,GPT-GPT,false,ham,1,3,14794,1
11127,A2RWLFIP23FZA7,130861023,1414,Training,4,GPT-Plain,false,ham,1,2,2353,1
11128,A2BUHMLNE3LUU0,273062832,428,Training,15,Human-Plain,true,phishing,1,5,1883,1
11129,A3QJJR5Y3XE92N,299680361,1381,postTraining,3,GPT-GPT,false,ham,4,4,40390,1
11130,A2BUHMLNE3LUU0,273062832,108,Training,16,Human-Plain,true,phishing,3,5,1758,1
11131,A3QJJR5Y3XE92N,299680361,717,postTraining,4,GPT-GPT,true,phishing,4,4,12042,1
11132,A3QJJR5Y3XE92N,299680361,813,postTraining,5,GPT-GPT,false,ham,4,4,8333,1
11133,A2RWLFIP23FZA7,130861023,557,Training,5,GPT-Plain,true,phishing,3,4,2848,1
11134,A2BUHMLNE3LUU0,273062832,996,Training,17,Human-Plain,false,ham,3,1,1224,1
11135,A3QJJR5Y3XE92N,299680361,945,postTraining,6,GPT-GPT,false,ham,4,0,11801,1
11136,A2RWLFIP23FZA7,130861023,553,Training,6,GPT-Plain,true,phishing,3,4,1557,1
11137,A2BUHMLNE3LUU0,273062832,976,Training,18,Human-Plain,false,ham,4,0,1207,1
